Altium Designer Pick and Place Locations
C:\Users\Public\Documents\Altium\EVK-NORA-B10 - Copy\.\Fabrication\Pick Place\UBXH60-0000702_Rev E.csv

========================================================================================================================
File Design Information:

Date:       30-09-24
Time:       15:13
Revision:   4476b6a3bf9b7023ed0f5a24d8f698494ab8ef31
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"U4","UBXH10-0000106","TopLayer","QFN0.4P3x1-8Pin","37.3000","30.5125","0","2-BIT BIDIRECTIONAL TRANSLATING TRANSCEIVER AUTO DIRECTION SENSING OPEN DRAIN XQFN8 5.5V"
"U14","UBXH10-0000106","TopLayer","QFN0.4P3x1-8Pin","29.5910","15.4565","0","2-BIT BIDIRECTIONAL TRANSLATING TRANSCEIVER AUTO DIRECTION SENSING OPEN DRAIN XQFN8 5.5V"
"U17","UBXH10-0000106","TopLayer","QFN0.4P3x1-8Pin","29.5910","11.5195","0","2-BIT BIDIRECTIONAL TRANSLATING TRANSCEIVER AUTO DIRECTION SENSING OPEN DRAIN XQFN8 5.5V"
"TP5","TP","TopLayer","TP12R","69.7750","45.9452","270","TESTPOINT 1.2MM CIRCULAR W/ SILKSCREEN"
"TP26","TP","TopLayer","TP12R","56.4500","12.4250","270","TESTPOINT 1.2MM CIRCULAR W/ SILKSCREEN"
"TP15","TP","TopLayer","TP12R","47.6771","27.4259","270","TESTPOINT 1.2MM CIRCULAR"
"SW1","UBXH19-0000050","TopLayer","SW_Slide_DPDT_JS202011SCQN","66.8020","40.8940","180","2 WAY ON-ON SUB-MINIATURE SLIDE SWITCH SMD JS SERIES"
"RHV","UBXH18-00005551","TopLayer","RES_0603_1700Lx950Wx600H_600x1000Pad_800G_FLX","59.4000","11.8000","90","RES THICK FILM CHIP 0603 200PPM/C 0.1W 1 1% 100mW"
"R33","UBXH18-000006510K","TopLayer","RES_0402_HD","37.8216","29.0322","180","RES THICK FILM CHIP 0402 10K 1% 63mW"
"R62","UBXH18-000006510K","TopLayer","RES_0402_HD","80.3910","7.6513","180","RES THICK FILM CHIP 0402 10K 1% 63mW"
"JHV","UBXH00-0000082","TopLayer","Solderbridge-Open","62.0895","13.1624","270","SOLDERBRIDGE-OPEN"
"JLP","UBXH00-0000082","TopLayer","Solderbridge-Open","60.8180","8.2340","90","SOLDERBRIDGE-OPEN"
"JDSB","UBXH00-0000082","TopLayer","Solderbridge-Open","11.0126","37.5963","180","SOLDERBRIDGE-OPEN"
"JBSB","UBXH00-0000082","TopLayer","Solderbridge-Open","71.7876","4.2400","0","SOLDERBRIDGE-OPEN"
"J20","UBXH04-0000194","TopLayer","FTSH-105-01-F-DV-K","45.3390","14.7066","90","2-ROW SMD-PCB CONN 50MIL GRID 10 -PIN 0.41MM SQUARE 4.0MM KEYED"
"J25","UBXH04-0000792","TopLayer","HDR-0.1P-3Pin-1Row-SMT","66.8020","12.4460","180","1-ROW SMD CONN 100MIL GRID 3 -PIN 100V 3A"
"J29","UBXH04-0000804","TopLayer","USB_MICRO_RA_W-2TABS","77.2160","4.0866","0","CONN RECEPTACLE USB MICRO B 5-PIN SMD TH RA 5.5V 1.8A"
"J26","UBXH04-0000791","TopLayer","B2B-PH-SM4-TB","66.2822","3.9000","180","CONN 1-ROW SMT 2.0MM GRID 2-PIN VERT 100V 2A"
"D10","UBXH07-0000086","TopLayer","SOT-553","77.1398","7.5751","90","TVS DIODE 5.5VWM"
"C15","UBXH01-20020034U7","TopLayer","Cap_0603_HD","93.3868","29.6019","180","CAP CER X5R 0603 4U7 10% 6.3V"
"C47","UBXH01-000004010U","TopLayer","Cap_0603_HD","74.2950","7.3465","270","CAP CER X5R 0603 10U 20% 10V"
"C46","UBXH01-2021002100N","TopLayer","Cap_0402_HD","76.2000","9.3785","90","CAP CER X5R 0402 100N 10% 10V"
"C50","UBXH01-2021002100N","TopLayer","Cap_0402_HD","80.3910","6.6099","0","CAP CER X5R 0402 100N 10% 10V"
"C19","UBXH01-20020034U7","TopLayer","Cap_0603_HD","93.3868","28.1769","180","CAP CER X5R 0603 4U7 10% 6.3V"
"R2","UBXH18-0000269499R","TopLayer","RES_0402_HD","97.3836","53.7972","270","RES THICK FILM CHIP 0402 499R 1% 100mW"
"D12","UBXH07-0000034","TopLayer","SOD-923","94.7420","4.6600","270","ESD PROTECTION DIODE ULTRA LOW LEAKAGE SOD923 ON SEMI 3V3"
"D11","UBXH07-0000034","TopLayer","SOD-923","83.5660","4.6600","270","ESD PROTECTION DIODE ULTRA LOW LEAKAGE SOD923 ON SEMI 3V3"
"D8","UBXH07-0000034","TopLayer","SOD-923","94.7420","14.0580","270","ESD PROTECTION DIODE ULTRA LOW LEAKAGE SOD923 ON SEMI 3V3"
"D7","UBXH07-0000034","TopLayer","SOD-923","83.8252","13.9760","270","ESD PROTECTION DIODE ULTRA LOW LEAKAGE SOD923 ON SEMI 3V3"
"U19","UBXH12-0000539","TopLayer","SOT-23-5_2","71.3774","7.4481","180","IDEAL DIODE OR CONTROLLER SOURCE SELECTOR SWITCH P-CHANNEL 1:1 SOT-23-5 5.5V 1A"
"TP58","UBXH00-0000097","BottomLayer","TP4.5x3Sq","103.0478","46.1772","270","TESTPOINT 3MMX4.5MM RECTANGULAR NO SILKSCREEN"
"TP2","UBXH00-0000097","TopLayer","TP4.5x3Sq","103.0478","46.1772","90","TESTPOINT 3MMX4.5MM RECTANGULAR NO SILKSCREEN"
"TP59","UBXH00-0000097","BottomLayer","TP4.5x3Sq","2.7940","48.1330","180","TESTPOINT 3MMX4.5MM RECTANGULAR NO SILKSCREEN"
"TP1","UBXH00-0000097","TopLayer","TP4.5x3Sq","2.7940","48.1330","180","TESTPOINT 3MMX4.5MM RECTANGULAR NO SILKSCREEN"
"TP19","TP","TopLayer","TP12R","25.4000","7.9891","90","TESTPOINT 1.2MM CIRCULAR W/ SILKSCREEN"
"TP25","TP","TopLayer","TP12R","38.9750","9.3697","180","TESTPOINT 1.2MM CIRCULAR W/ SILKSCREEN"
"TP13","TP","TopLayer","TP12R","44.2122","27.4407","90","TESTPOINT 1.2MM CIRCULAR W/ SILKSCREEN"
"TP14","TP","TopLayer","TP12R","45.9352","27.4407","90","TESTPOINT 1.2MM CIRCULAR W/ SILKSCREEN"
"TP12","TP","TopLayer","TP12R","42.4650","27.4407","90","TESTPOINT 1.2MM CIRCULAR W/ SILKSCREEN"
"TP29","TP","TopLayer","TP12R","27.2776","7.9644","90","TESTPOINT 1.2MM CIRCULAR W/ SILKSCREEN"
